comment_id,post_id,post_author_id,user_id,username,parent_comment_id,created_at,period,commenter_cluster,post_author_cluster,same_cluster_as_post_author,text
c0000168,p000059,u0071,u0076,Free0076,,2026-03-05 02:17:48,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about privacy invasion and online freedom.
c0000169,p000059,u0071,u0175,Liberty0175,,2026-03-04 15:58:48,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about censorship and bad policy.
c0000170,p000060,u0118,u0229,OpenNet0229,,2026-03-06 16:10:46,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that online freedom and regulation risk are central here.
c0000171,p000061,u0215,u0044,OpenNet0044,,2026-03-11 02:32:35,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about individual liberty connects directly to surveillance.
c0000172,p000061,u0215,u0046,News0046,,2026-03-11 05:16:35,after_policy,C4_neutral_news,C2_anti_policy,0,This is exactly why the debate is polarized around public response.
c0000173,p000062,u0050,u0101,Cipher0101,,2026-01-27 12:50:27,before_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,I agree that personal data and data rights are central here.
c0000174,p000062,u0050,u0212,Data0212,,2026-01-27 18:40:27,before_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,Exactly. The point about encryption connects directly to data collection.
c0000175,p000062,u0050,u0026,Social0026,,2026-01-28 03:00:27,before_policy,C5_general_public,C3_privacy_skeptics,0,I am not convinced because confused and mixed feelings are still unresolved.
c0000176,p000064,u0092,u0332,Mixed0332,,2026-01-05 12:49:34,before_policy,C5_general_public,C4_neutral_news,0,I am not convinced because online debate and work are still unresolved.
c0000177,p000064,u0092,u0360,Cipher0360,c0000176,2026-01-05 03:18:34,before_policy,C3_privacy_skeptics,C4_neutral_news,0,"There is another side to this, especially around civil liberties."
c0000178,p000064,u0092,u0054,Analyst0054,,2026-01-05 03:13:34,before_policy,C4_neutral_news,C4_neutral_news,1,This matches what I have seen about public hearing and news report.
c0000179,p000065,u0354,u0047,Privacy0047,,2026-03-28 16:13:36,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,Exactly. The point about data collection connects directly to encryption.
c0000180,p000065,u0354,u0140,Safety0140,,2026-03-28 20:00:36,after_policy,C1_pro_policy,C3_privacy_skeptics,0,I disagree; this ignores transparency and exaggerates reform.
c0000181,p000065,u0354,u0234,Privacy0234,,2026-03-28 07:24:36,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,I agree that privacy safeguards and surveillance risk are central here.
c0000182,p000065,u0354,u0239,Cipher0239,c0000181,2026-03-28 16:43:36,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,I agree that privacy and surveillance risk are central here.
c0000183,p000065,u0354,u0272,Cipher0272,,2026-03-28 19:54:36,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,This matches what I have seen about rights protection and user consent.
c0000184,p000065,u0354,u0335,Curious0335,,2026-03-28 06:21:36,after_policy,C5_general_public,C3_privacy_skeptics,0,I disagree; this ignores wait and see and exaggerates question.
c0000185,p000066,u0146,u0319,Brief0319,,2026-04-03 16:17:06,after_policy,C4_neutral_news,C3_privacy_skeptics,0,"You are missing the concern about vote results, especially after the law passed."
c0000186,p000067,u0257,u0118,Resist0118,,2026-04-15 20:18:17,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about online freedom and regulation risk.
c0000187,p000067,u0257,u0136,OpenNet0136,c0000186,2026-04-15 16:30:17,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about government overreach and speech rights.
c0000188,p000067,u0257,u0049,News0049,c0000187,2026-04-15 05:05:17,after_policy,C4_neutral_news,C2_anti_policy,0,This is exactly why the debate is polarized around committee.
c0000189,p000067,u0257,u0243,Liberty0243,,2026-04-15 20:03:17,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about bad policy and surveillance.
c0000190,p000067,u0257,u0076,Free0076,,2026-04-15 15:32:17,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that bad policy and online freedom are central here.
c0000191,p000067,u0257,u0015,OpenNet0015,,2026-04-15 19:33:17,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about privacy invasion and online freedom.
c0000192,p000068,u0251,u0121,Reform0121,,2026-03-19 00:32:51,after_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about platform responsibility connects directly to verified sources.
c0000193,p000068,u0251,u0030,Safety0030,,2026-03-19 09:38:51,after_policy,C1_pro_policy,C1_pro_policy,1,I agree that reform and platform responsibility are central here.
c0000194,p000068,u0251,u0300,Resist0300,c0000192,2026-03-18 12:29:51,after_policy,C2_anti_policy,C1_pro_policy,0,I disagree; this ignores privacy invasion and exaggerates free speech.
c0000195,p000068,u0251,u0342,Safety0342,,2026-03-18 16:22:51,after_policy,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about oversight and accountability.
c0000196,p000068,u0251,u0150,Trust0150,,2026-03-19 04:25:51,after_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about policy works connects directly to verified sources.
c0000197,p000069,u0087,u0292,Curious0292,,2026-04-19 10:48:05,after_policy,C5_general_public,C5_general_public,1,This matches what I have seen about social media and work.
c0000198,p000069,u0087,u0184,Social0184,c0000197,2026-04-19 15:43:05,after_policy,C5_general_public,C5_general_public,1,Exactly. The point about question connects directly to not sure.
c0000199,p000069,u0087,u0127,Everyday0127,c0000198,2026-04-19 10:06:05,after_policy,C5_general_public,C5_general_public,1,Exactly. The point about online debate connects directly to friends.
c0000200,p000069,u0087,u0317,Curious0317,c0000198,2026-04-19 04:28:05,after_policy,C5_general_public,C5_general_public,1,Exactly. The point about wait and see connects directly to personal experience.
c0000201,p000070,u0345,u0279,Free0279,,2026-02-19 17:10:31,before_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about censorship and speech rights.
c0000202,p000071,u0062,u0002,Account0002,,2026-02-24 17:36:45,before_policy,C1_pro_policy,C5_general_public,0,The debate before the vote is more complicated than that.
c0000203,p000071,u0062,u0153,Liberty0153,c0000202,2026-02-24 20:07:45,before_policy,C2_anti_policy,C5_general_public,0,The debate before the vote is more complicated than that.
c0000204,p000071,u0062,u0028,Safety0028,,2026-02-24 04:30:45,before_policy,C1_pro_policy,C5_general_public,0,I am not convinced because digital integrity and accountability are still unresolved.
c0000205,p000072,u0036,u0234,Privacy0234,,2026-03-15 19:53:16,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,Exactly. The point about encryption connects directly to personal data.
c0000206,p000072,u0036,u0302,Civil0302,c0000205,2026-03-16 04:05:16,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,I agree that data rights and civil liberties are central here.
c0000207,p000072,u0036,u0090,Cipher0090,c0000206,2026-03-15 23:04:16,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,This matches what I have seen about rights protection and data rights.
c0000208,p000073,u0326,u0271,Social0271,,2026-01-23 10:36:13,before_policy,C5_general_public,C2_anti_policy,0,The debate before the vote is more complicated than that.
c0000209,p000073,u0326,u0297,Privacy0297,,2026-01-24 02:56:13,before_policy,C3_privacy_skeptics,C2_anti_policy,0,I am not convinced because rights protection and privacy safeguards are still unresolved.
c0000210,p000073,u0326,u0083,Cipher0083,,2026-01-23 22:24:13,before_policy,C3_privacy_skeptics,C2_anti_policy,0,I am not convinced because privacy safeguards and personal data are still unresolved.
c0000211,p000074,u0356,u0345,Speech0345,,2026-01-14 08:40:56,before_policy,C2_anti_policy,C1_pro_policy,0,The debate before the vote is more complicated than that.
c0000212,p000074,u0356,u0213,Policy0213,c0000211,2026-01-14 13:02:56,before_policy,C4_neutral_news,C1_pro_policy,0,The debate before the vote is more complicated than that.
c0000213,p000075,u0133,u0322,Account0322,,2026-03-04 06:53:12,after_policy,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about transparency and accountability.
c0000214,p000075,u0133,u0258,Trust0258,,2026-03-04 19:37:12,after_policy,C1_pro_policy,C1_pro_policy,1,I agree that transparency and public safety are central here.
c0000215,p000075,u0133,u0236,Safety0236,,2026-03-04 14:52:12,after_policy,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about transparency and verified sources.
c0000216,p000075,u0133,u0147,Civil0147,,2026-03-04 10:01:12,after_policy,C3_privacy_skeptics,C1_pro_policy,0,This is exactly why the debate is polarized around user consent.
c0000217,p000075,u0133,u0113,Liberty0113,c0000215,2026-03-04 15:49:12,after_policy,C2_anti_policy,C1_pro_policy,0,"You are missing the concern about surveillance, especially after the law passed."
c0000218,p000075,u0133,u0162,Curious0162,,2026-03-04 17:27:12,after_policy,C5_general_public,C1_pro_policy,0,"You are missing the concern about daily life, especially after the law passed."
c0000219,p000076,u0192,u0223,Free0223,,2026-02-13 11:15:17,before_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about bad policy connects directly to free speech.
c0000220,p000076,u0192,u0273,Rights0273,c0000219,2026-02-13 22:06:17,before_policy,C3_privacy_skeptics,C2_anti_policy,0,"There is another side to this, especially around rights protection."
c0000221,p000076,u0192,u0113,Liberty0113,,2026-02-13 08:34:17,before_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about censorship connects directly to privacy invasion.
c0000222,p000076,u0192,u0339,News0339,,2026-02-14 02:54:17,before_policy,C4_neutral_news,C2_anti_policy,0,I am not convinced because implementation and lawmakers are still unresolved.
c0000223,p000077,u0355,u0187,Account0187,,2026-04-04 08:04:09,after_policy,C1_pro_policy,C1_pro_policy,1,I agree that misinformation and public safety are central here.
c0000224,p000077,u0355,u0293,Reform0293,c0000223,2026-04-03 23:34:09,after_policy,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about accountability and transparency.
c0000225,p000078,u0071,u0094,Policy0094,,2026-02-02 18:07:04,before_policy,C4_neutral_news,C2_anti_policy,0,The debate before the vote is more complicated than that.
c0000226,p000078,u0071,u0194,Policy0194,,2026-02-02 09:15:04,before_policy,C4_neutral_news,C2_anti_policy,0,The debate before the vote is more complicated than that.
c0000227,p000079,u0305,u0327,Update0327,,2026-02-02 23:52:01,before_policy,C4_neutral_news,C2_anti_policy,0,I am not convinced because policy update and public hearing are still unresolved.
c0000228,p000080,u0030,u0007,Update0007,,2026-02-27 03:03:28,before_policy,C4_neutral_news,C1_pro_policy,0,"There is another side to this, especially around lawmakers."
c0000229,p000081,u0165,u0034,Cipher0034,,2026-01-03 12:53:52,before_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,This matches what I have seen about rights protection and data collection.
c0000230,p000081,u0165,u0162,Curious0162,c0000229,2026-01-03 02:02:52,before_policy,C5_general_public,C3_privacy_skeptics,0,The debate before the vote is more complicated than that.
c0000231,p000081,u0165,u0128,User0128,,2026-01-02 21:53:52,before_policy,C5_general_public,C3_privacy_skeptics,0,The debate before the vote is more complicated than that.
c0000232,p000083,u0150,u0327,Update0327,,2026-04-26 04:17:54,after_policy,C4_neutral_news,C1_pro_policy,0,I disagree; this ignores policy update and exaggerates legal text.
c0000233,p000083,u0150,u0230,Civic0230,,2026-04-26 02:59:54,after_policy,C1_pro_policy,C1_pro_policy,1,I agree that public safety and transparency are central here.
c0000234,p000083,u0150,u0023,Account0023,,2026-04-26 01:52:54,after_policy,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about oversight and community trust.
c0000235,p000083,u0150,u0156,Account0156,,2026-04-26 17:56:54,after_policy,C1_pro_policy,C1_pro_policy,1,I agree that accountability and misinformation are central here.
c0000236,p000083,u0150,u0222,Civic0222,c0000232,2026-04-26 13:12:54,after_policy,C1_pro_policy,C1_pro_policy,1,I agree that protect users and platform responsibility are central here.
c0000237,p000083,u0150,u0323,Safety0323,c0000236,2026-04-26 20:33:54,after_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about policy works connects directly to community trust.
c0000238,p000084,u0148,u0085,Cipher0085,,2026-03-20 08:12:30,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,This matches what I have seen about privacy safeguards and surveillance risk.
c0000239,p000084,u0148,u0155,Civil0155,,2026-03-19 22:42:30,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,Exactly. The point about privacy connects directly to surveillance risk.
c0000240,p000084,u0148,u0159,Privacy0159,,2026-03-19 22:54:30,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,This matches what I have seen about data rights and encryption.
c0000241,p000084,u0148,u0158,Civil0158,c0000239,2026-03-19 17:36:30,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,I agree that legal ambiguity and personal data are central here.
c0000242,p000084,u0148,u0232,Civil0232,,2026-03-20 05:42:30,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,This matches what I have seen about rights protection and user consent.
c0000243,p000084,u0148,u0273,Rights0273,,2026-03-20 10:14:30,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,Exactly. The point about encryption connects directly to civil liberties.
c0000244,p000085,u0345,u0179,Free0179,,2026-03-11 06:03:46,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about online freedom connects directly to individual liberty.
c0000245,p000085,u0345,u0113,Liberty0113,,2026-03-10 21:12:46,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that online freedom and speech rights are central here.
c0000246,p000085,u0345,u0054,Analyst0054,,2026-03-11 01:21:46,after_policy,C4_neutral_news,C2_anti_policy,0,"You are missing the concern about committee, especially after the law passed."
c0000247,p000086,u0070,u0188,Trust0188,,2026-02-23 21:40:42,before_policy,C1_pro_policy,C1_pro_policy,1,I agree that digital integrity and community trust are central here.
c0000248,p000087,u0300,u0129,Safety0129,,2026-04-05 17:13:13,after_policy,C1_pro_policy,C2_anti_policy,0,"You are missing the concern about verified sources, especially after the law passed."
c0000249,p000087,u0300,u0329,Free0329,,2026-04-05 04:47:13,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that bad policy and open internet are central here.
